row_id,book_id,book_name,author_id,author_name,publishing_company,city,fiscal_year,calendar_year,year_month,date,forecast_type
4778565081319_202402,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202402,2024-02-01,AutoARIMA
4778565081319_202403,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202403,2024-03-01,AutoARIMA
4778565081319_202404,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202404,2024-04-01,AutoARIMA
4778565081319_202405,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202405,2024-05-01,AutoARIMA
4778565081319_202406,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202406,2024-06-01,AutoARIMA
4778565081319_202407,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202407,2024-07-01,AutoARIMA
4778565081319_202408,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202408,2024-08-01,AutoARIMA
4778565081319_202409,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202409,2024-09-01,AutoARIMA
4778565081319_202410,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202410,2024-10-01,AutoARIMA
4778565081319_202411,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202411,2024-11-01,AutoARIMA
4778565081319_202412,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202412,2024-12-01,AutoARIMA
4778565081319_202501,4778565081319,Evening first lead skin offer.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2025,202501,2025-01-01,AutoARIMA
4863548059406_202310,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202310,2023-10-01,AutoARIMA
4863548059406_202311,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202311,2023-11-01,AutoARIMA
4863548059406_202312,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202312,2023-12-01,AutoARIMA
4863548059406_202401,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202401,2024-01-01,AutoARIMA
4863548059406_202402,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202402,2024-02-01,AutoARIMA
4863548059406_202403,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202403,2024-03-01,AutoARIMA
4863548059406_202404,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202404,2024-04-01,AutoARIMA
4863548059406_202405,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202405,2024-05-01,AutoARIMA
4863548059406_202406,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202406,2024-06-01,AutoARIMA
4863548059406_202407,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202407,2024-07-01,AutoARIMA
4863548059406_202408,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202408,2024-08-01,AutoARIMA
4863548059406_202409,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202409,2024-09-01,AutoARIMA
4863548059406_202410,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202410,2024-10-01,AutoARIMA
4863548059406_202411,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202411,2024-11-01,AutoARIMA
4863548059406_202412,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202412,2024-12-01,AutoARIMA
4863548059406_202501,4863548059406,Her man much over company deep make.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2025,202501,2025-01-01,AutoARIMA
4938603970870_202310,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202310,2023-10-01,AutoARIMA
4938603970870_202311,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202311,2023-11-01,AutoARIMA
4938603970870_202312,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202312,2023-12-01,AutoARIMA
4938603970870_202401,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202401,2024-01-01,AutoARIMA
4938603970870_202402,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202402,2024-02-01,AutoARIMA
4938603970870_202403,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202403,2024-03-01,AutoARIMA
4938603970870_202404,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202404,2024-04-01,AutoARIMA
4938603970870_202405,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202405,2024-05-01,AutoARIMA
4938603970870_202406,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202406,2024-06-01,AutoARIMA
4938603970870_202407,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202407,2024-07-01,AutoARIMA
4938603970870_202408,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202408,2024-08-01,AutoARIMA
4938603970870_202409,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202409,2024-09-01,AutoARIMA
4938603970870_202410,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202410,2024-10-01,AutoARIMA
4938603970870_202411,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202411,2024-11-01,AutoARIMA
4938603970870_202412,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202412,2024-12-01,AutoARIMA
4938603970870_202501,4938603970870,Million relate month field.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2025,202501,2025-01-01,AutoARIMA
4985741436133_202310,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2023,202310,2023-10-01,AutoARIMA
4985741436133_202311,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2023,202311,2023-11-01,AutoARIMA
4985741436133_202312,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2023,202312,2023-12-01,AutoARIMA
4985741436133_202401,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202401,2024-01-01,AutoARIMA
4985741436133_202402,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202402,2024-02-01,AutoARIMA
4985741436133_202403,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202403,2024-03-01,AutoARIMA
4985741436133_202404,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202404,2024-04-01,AutoARIMA
4985741436133_202405,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202405,2024-05-01,AutoARIMA
4985741436133_202406,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202406,2024-06-01,AutoARIMA
4985741436133_202407,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202407,2024-07-01,AutoARIMA
4985741436133_202408,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202408,2024-08-01,AutoARIMA
4985741436133_202409,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2024,202409,2024-09-01,AutoARIMA
4985741436133_202410,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2024,202410,2024-10-01,AutoARIMA
4985741436133_202411,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2024,202411,2024-11-01,AutoARIMA
4985741436133_202412,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2024,202412,2024-12-01,AutoARIMA
4985741436133_202501,4985741436133,Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2025,202501,2025-01-01,AutoARIMA
4996478302721_202310,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2023,202310,2023-10-01,AutoARIMA
4996478302721_202311,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2023,202311,2023-11-01,AutoARIMA
4996478302721_202312,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2023,202312,2023-12-01,AutoARIMA
4996478302721_202401,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202401,2024-01-01,AutoARIMA
4996478302721_202402,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202402,2024-02-01,AutoARIMA
4996478302721_202403,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202403,2024-03-01,AutoARIMA
4996478302721_202404,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202404,2024-04-01,AutoARIMA
4996478302721_202405,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202405,2024-05-01,AutoARIMA
4996478302721_202406,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202406,2024-06-01,AutoARIMA
4996478302721_202407,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202407,2024-07-01,AutoARIMA
4996478302721_202408,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202408,2024-08-01,AutoARIMA
4996478302721_202409,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2024,202409,2024-09-01,AutoARIMA
4996478302721_202410,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2024,202410,2024-10-01,AutoARIMA
4996478302721_202411,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2024,202411,2024-11-01,AutoARIMA
4996478302721_202412,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2024,202412,2024-12-01,AutoARIMA
4996478302721_202501,4996478302721,These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2025,202501,2025-01-01,AutoARIMA
4998462084644_202310,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2023,202310,2023-10-01,AutoARIMA
4998462084644_202311,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2023,202311,2023-11-01,AutoARIMA
4998462084644_202312,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2023,202312,2023-12-01,AutoARIMA
4998462084644_202401,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202401,2024-01-01,AutoARIMA
4998462084644_202402,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202402,2024-02-01,AutoARIMA
4998462084644_202403,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202403,2024-03-01,AutoARIMA
4998462084644_202404,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202404,2024-04-01,AutoARIMA
4998462084644_202405,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202405,2024-05-01,AutoARIMA
4998462084644_202406,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202406,2024-06-01,AutoARIMA
4998462084644_202407,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202407,2024-07-01,AutoARIMA
4998462084644_202408,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202408,2024-08-01,AutoARIMA
4998462084644_202409,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202409,2024-09-01,AutoARIMA
4998462084644_202410,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202410,2024-10-01,AutoARIMA
4998462084644_202411,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202411,2024-11-01,AutoARIMA
4998462084644_202412,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202412,2024-12-01,AutoARIMA
4998462084644_202501,4998462084644,Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2025,202501,2025-01-01,AutoARIMA
5007470510195_202310,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2023,202310,2023-10-01,AutoARIMA
5007470510195_202311,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2023,202311,2023-11-01,AutoARIMA
5007470510195_202312,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2023,202312,2023-12-01,AutoARIMA
5007470510195_202401,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202401,2024-01-01,AutoARIMA
5007470510195_202402,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202402,2024-02-01,AutoARIMA
5007470510195_202403,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202403,2024-03-01,AutoARIMA
5007470510195_202404,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202404,2024-04-01,AutoARIMA
5007470510195_202405,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202405,2024-05-01,AutoARIMA
5007470510195_202406,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202406,2024-06-01,AutoARIMA
5007470510195_202407,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202407,2024-07-01,AutoARIMA
5007470510195_202408,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202408,2024-08-01,AutoARIMA
5007470510195_202409,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2024,202409,2024-09-01,AutoARIMA
5007470510195_202410,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2024,202410,2024-10-01,AutoARIMA
5007470510195_202411,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2024,202411,2024-11-01,AutoARIMA
5007470510195_202412,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2024,202412,2024-12-01,AutoARIMA
5007470510195_202501,5007470510195,Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2025,202501,2025-01-01,AutoARIMA
5029370312365_202310,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202310,2023-10-01,AutoARIMA
5029370312365_202311,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202311,2023-11-01,AutoARIMA
5029370312365_202312,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202312,2023-12-01,AutoARIMA
5029370312365_202401,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202401,2024-01-01,AutoARIMA
5029370312365_202402,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202402,2024-02-01,AutoARIMA
5029370312365_202403,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202403,2024-03-01,AutoARIMA
5029370312365_202404,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202404,2024-04-01,AutoARIMA
5029370312365_202405,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202405,2024-05-01,AutoARIMA
5029370312365_202406,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202406,2024-06-01,AutoARIMA
5029370312365_202407,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202407,2024-07-01,AutoARIMA
5029370312365_202408,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202408,2024-08-01,AutoARIMA
5029370312365_202409,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202409,2024-09-01,AutoARIMA
5029370312365_202410,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202410,2024-10-01,AutoARIMA
5029370312365_202411,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202411,2024-11-01,AutoARIMA
5029370312365_202412,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202412,2024-12-01,AutoARIMA
5029370312365_202501,5029370312365,Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2025,202501,2025-01-01,AutoARIMA
5034170481456_202310,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2023,202310,2023-10-01,AutoARIMA
5034170481456_202311,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2023,202311,2023-11-01,AutoARIMA
5034170481456_202312,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2023,202312,2023-12-01,AutoARIMA
5034170481456_202401,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202401,2024-01-01,AutoARIMA
5034170481456_202402,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202402,2024-02-01,AutoARIMA
5034170481456_202403,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202403,2024-03-01,AutoARIMA
5034170481456_202404,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202404,2024-04-01,AutoARIMA
5034170481456_202405,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202405,2024-05-01,AutoARIMA
5034170481456_202406,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202406,2024-06-01,AutoARIMA
5034170481456_202407,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202407,2024-07-01,AutoARIMA
5034170481456_202408,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202408,2024-08-01,AutoARIMA
5034170481456_202409,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202409,2024-09-01,AutoARIMA
5034170481456_202410,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202410,2024-10-01,AutoARIMA
5034170481456_202411,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202411,2024-11-01,AutoARIMA
5034170481456_202412,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202412,2024-12-01,AutoARIMA
5034170481456_202501,5034170481456,News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2025,202501,2025-01-01,AutoARIMA
5040339151733_202310,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2023,202310,2023-10-01,AutoARIMA
5040339151733_202311,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2023,202311,2023-11-01,AutoARIMA
5040339151733_202312,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2023,202312,2023-12-01,AutoARIMA
5040339151733_202401,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202401,2024-01-01,AutoARIMA
5040339151733_202402,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202402,2024-02-01,AutoARIMA
5040339151733_202403,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202403,2024-03-01,AutoARIMA
5040339151733_202404,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202404,2024-04-01,AutoARIMA
5040339151733_202405,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202405,2024-05-01,AutoARIMA
5040339151733_202406,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202406,2024-06-01,AutoARIMA
5040339151733_202407,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202407,2024-07-01,AutoARIMA
5040339151733_202408,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202408,2024-08-01,AutoARIMA
5040339151733_202409,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202409,2024-09-01,AutoARIMA
5040339151733_202410,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202410,2024-10-01,AutoARIMA
5040339151733_202411,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202411,2024-11-01,AutoARIMA
5040339151733_202412,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202412,2024-12-01,AutoARIMA
5040339151733_202501,5040339151733,Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2025,202501,2025-01-01,AutoARIMA
5052005188806_202310,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2023,202310,2023-10-01,AutoARIMA
5052005188806_202311,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2023,202311,2023-11-01,AutoARIMA
5052005188806_202312,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2023,202312,2023-12-01,AutoARIMA
5052005188806_202401,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202401,2024-01-01,AutoARIMA
5052005188806_202402,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202402,2024-02-01,AutoARIMA
5052005188806_202403,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202403,2024-03-01,AutoARIMA
5052005188806_202404,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202404,2024-04-01,AutoARIMA
5052005188806_202405,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202405,2024-05-01,AutoARIMA
5052005188806_202406,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202406,2024-06-01,AutoARIMA
5052005188806_202407,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202407,2024-07-01,AutoARIMA
5052005188806_202408,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202408,2024-08-01,AutoARIMA
5052005188806_202409,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2025,2024,202409,2024-09-01,AutoARIMA
5052005188806_202410,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2025,2024,202410,2024-10-01,AutoARIMA
5052005188806_202411,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2025,2024,202411,2024-11-01,AutoARIMA
5052005188806_202412,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2025,2024,202412,2024-12-01,AutoARIMA
5052005188806_202501,5052005188806,Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2025,2025,202501,2025-01-01,AutoARIMA
5086574214444_202310,5086574214444,Reflect safe find rather poor.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2024,2023,202310,2023-10-01,AutoARIMA
5086574214444_202311,5086574214444,Reflect safe find rather poor.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2024,2023,202311,2023-11-01,AutoARIMA
5086574214444_202312,5086574214444,Reflect safe find rather poor.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2024,2023,202312,2023-12-01,AutoARIMA
5086574214444_202401,5086574214444,Reflect safe find rather poor.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2024,2024,202401,2024-01-01,AutoARIMA
5086574214444_202402,5086574214444,Reflect safe find rather poor.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2024,2024,202402,2024-02-01,AutoARIMA
5086574214444_202403,5086574214444,Reflect safe find rather poor.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2024,2024,202403,2024-03-01,AutoARIMA
5086574214444_202404,5086574214444,Reflect safe find rather poor.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2024,2024,202404,2024-04-01,AutoARIMA
