book_id,book_name,cutoff,y,AutoARIMA,HoltWinters,SeasonalNaive,MAPE_AutoARIMA,MAPE_HoltWinters,MAPE_SeasonalNaive
1099641555443,Stay speech price.,2022-09-01,1341322.2,1062244.0,1421769.9,1175773.2,-0.20806204,0.059976358,-0.12342224
1110117329242,Finish within heavy behavior.,2022-03-01,521915.5,593175.56,639130.0,408272.8,0.13653563,0.2245852,-0.21774155
1110117329242,Finish within heavy behavior.,2022-04-01,515067.47,518602.8,660969.9,426372.78,0.006863846,0.28326854,-0.17220013
1110117329242,Finish within heavy behavior.,2022-05-01,511983.03,496358.25,675666.2,441683.1,-0.030518163,0.31970426,-0.13730912
1110117329242,Finish within heavy behavior.,2022-06-01,507520.62,499293.44,690187.5,459769.38,-0.016210549,0.3599201,-0.09408731
1110117329242,Finish within heavy behavior.,2022-07-01,524134.8,333794.25,686037.6,464654.03,-0.3631519,0.30889535,-0.11348374
1110117329242,Finish within heavy behavior.,2022-08-01,531663.25,581811.75,715261.25,489587.5,0.09432381,0.34532762,-0.07913985
1110117329242,Finish within heavy behavior.,2022-09-01,539403.44,539107.4,686859.3,495568.22,-0.00054887024,0.27336845,-0.08126611
1216354142788,Tax feeling involve with.,2022-03-01,945285.94,1046716.1,1049649.8,838386.1,0.107301064,0.11040449,-0.113087274
1216354142788,Tax feeling involve with.,2022-04-01,964351.4,920422.3,1024608.1,837749.56,-0.04555296,0.062484227,-0.13128182
1216354142788,Tax feeling involve with.,2022-05-01,1013081.8,919905.1,1079244.4,871326.2,-0.091973506,0.06530821,-0.13992515
1216354142788,Tax feeling involve with.,2022-06-01,1023164.75,922730.9,1111687.0,894666.2,-0.09816002,0.08651808,-0.12558931
1216354142788,Tax feeling involve with.,2022-07-01,1035706.75,894995.9,1140232.5,917734.8,-0.13585976,0.100922145,-0.11390477
1216354142788,Tax feeling involve with.,2022-08-01,1048274.5,957291.2,1144408.9,928405.25,-0.08679341,0.09170725,-0.114349104
1216354142788,Tax feeling involve with.,2022-09-01,1086768.5,989618.3,1158944.5,953677.5,-0.08939364,0.06641341,-0.1224649
1230738357131,Collection speech enjoy serve media.,2022-03-01,276945.66,280934.5,254480.14,292242.2,0.014402984,-0.08111886,0.055232972
1230738357131,Collection speech enjoy serve media.,2022-04-01,272439.75,294167.88,264315.38,294497.06,0.079753876,-0.029820813,0.080962166
1230738357131,Collection speech enjoy serve media.,2022-05-01,272360.94,287006.8,257502.92,290107.5,0.053773772,-0.054552667,0.06515825
1230738357131,Collection speech enjoy serve media.,2022-06-01,268427.56,288487.53,261613.8,290413.03,0.0747314,-0.025384001,0.081904665
1230738357131,Collection speech enjoy serve media.,2022-07-01,268484.44,284969.2,262182.34,288887.3,0.061399277,-0.023472846,0.07599276
1230738357131,Collection speech enjoy serve media.,2022-08-01,263640.94,281048.88,258927.31,285816.25,0.06602896,-0.017878957,0.084111795
1230738357131,Collection speech enjoy serve media.,2022-09-01,262190.2,284744.8,257137.39,284744.8,0.08602391,-0.019271495,0.08602391
1259639073148,Soon one itself.,2022-03-01,1059082.9,1571251.4,1513510.2,1352467.1,0.48359624,0.4290763,0.27701727
1259639073148,Soon one itself.,2022-04-01,1067230.0,617992.2,1423931.0,1325252.1,-0.42093813,0.33423066,0.24176806
1259639073148,Soon one itself.,2022-05-01,1031003.0,1300021.0,1454182.0,1343383.8,0.26092842,0.4104537,0.30298725
1259639073148,Soon one itself.,2022-06-01,1043718.8,1282502.9,1331293.1,1317568.2,0.22878198,0.27552852,0.26237854
1259639073148,Soon one itself.,2022-07-01,1003574.5,1279629.2,1296270.9,1318232.6,0.2750715,0.29165387,0.3135374
1259639073148,Soon one itself.,2022-08-01,987379.9,1282334.6,1305123.0,1296718.5,0.29872468,0.32180434,0.3132924
1259639073148,Soon one itself.,2022-09-01,990100.8,1276848.0,1273647.9,1276848.0,0.28961414,0.28638202,0.28961414
1284426062043,Yourself great various man.,2022-03-01,829511.9,843406.5,1091085.9,646041.7,0.016750364,0.31533486,-0.22117849
1284426062043,Yourself great various man.,2022-04-01,849661.7,582706.1,1122936.8,681196.06,-0.31419042,0.3216281,-0.19827376
1284426062043,Yourself great various man.,2022-05-01,867733.6,694367.0,1130770.1,704119.06,-0.19979244,0.30313048,-0.1885539
1284426062043,Yourself great various man.,2022-06-01,880065.75,795331.94,1121462.9,718987.4,-0.09628123,0.2742944,-0.18302993
1284426062043,Yourself great various man.,2022-07-01,895605.9,691685.06,1086284.1,723134.75,-0.22769035,0.2129042,-0.1925748
1284426062043,Yourself great various man.,2022-08-01,909914.0,834499.9,1068499.1,734364.06,-0.0828805,0.17428584,-0.19293025
1284426062043,Yourself great various man.,2022-09-01,931619.9,891177.0,1014001.2,746426.6,-0.043411348,0.088428035,-0.19878627
1302059549462,Image far glass its.,2022-03-01,4970478.0,5649671.0,4865136.0,6081370.0,0.1366454,-0.021193536,0.22349802
1302059549462,Image far glass its.,2022-04-01,4932026.5,5679235.5,4682205.0,5944826.0,0.15150142,-0.05065291,0.20535159
1302059549462,Image far glass its.,2022-05-01,4898178.5,5577312.0,4620127.5,5861044.5,0.13865021,-0.056766205,0.19657634
1302059549462,Image far glass its.,2022-06-01,4897825.0,5336423.0,4496750.0,5745544.5,0.08954954,-0.08188839,0.1730808
1302059549462,Image far glass its.,2022-07-01,4924825.5,4942733.0,4335062.5,5620681.5,0.0036361695,-0.11975308,0.14129557
1302059549462,Image far glass its.,2022-08-01,4949154.5,4911697.5,4116849.5,5453795.5,-0.0075683636,-0.16817115,0.10196509
1302059549462,Image far glass its.,2022-09-01,4975681.0,5104425.5,4033590.2,5355995.5,0.025874749,-0.18933906,0.076434664
1303210524397,Central country bed matter look.,2022-03-01,61651.72,43044.49,54573.066,68671.16,-0.30181202,-0.114816785,0.113856316
1303210524397,Central country bed matter look.,2022-04-01,60006.14,66710.17,57578.375,69255.81,0.11172242,-0.04045862,0.15414542
1303210524397,Central country bed matter look.,2022-05-01,58749.77,64640.08,57258.145,68559.29,0.100260966,-0.02538946,0.1669712
1303210524397,Central country bed matter look.,2022-06-01,58027.203,64930.723,56766.504,67846.22,0.1189704,-0.021726003,0.16921401
1303210524397,Central country bed matter look.,2022-07-01,58128.082,62740.79,55786.773,66922.03,0.07935419,-0.040278442,0.15128572
1303210524397,Central country bed matter look.,2022-08-01,56891.39,62566.844,54067.15,65625.836,0.09975944,-0.0496427,0.15352842
1303210524397,Central country bed matter look.,2022-09-01,57248.78,62361.625,52564.273,64227.008,0.089309216,-0.08182721,0.12189302
1307977715708,Detail create teach think deep plant.,2022-03-01,550926.9,698780.4,605799.25,708649.75,0.26837227,0.09960011,0.2862864
1307977715708,Detail create teach think deep plant.,2022-04-01,541649.56,649452.5,568981.25,688546.25,0.19902709,0.050460093,0.27120245
1307977715708,Detail create teach think deep plant.,2022-05-01,537668.0,580390.44,532791.4,667576.94,0.079458766,-0.009069956,0.24161553
1307977715708,Detail create teach think deep plant.,2022-06-01,529934.75,599910.6,510467.0,651402.56,0.13204621,-0.036736127,0.22921278
1307977715708,Detail create teach think deep plant.,2022-07-01,528770.8,515937.75,495158.97,637454.94,-0.024269613,-0.063566,0.20554109
1307977715708,Detail create teach think deep plant.,2022-08-01,519624.1,577231.0,488250.53,626960.56,0.11086266,-0.06037742,0.20656562
1307977715708,Detail create teach think deep plant.,2022-09-01,516834.8,487546.03,485960.9,616236.4,-0.056669522,-0.059736505,0.19232753
1379778569361,Sometimes compare budget.,2022-03-01,3253132.0,3172875.5,2620623.5,3743363.8,-0.024670532,-0.19443063,0.15069531
1379778569361,Sometimes compare budget.,2022-04-01,3239362.5,3400461.0,2507223.5,3640235.0,0.049731545,-0.2260133,0.123750426
1379778569361,Sometimes compare budget.,2022-05-01,3238942.0,3340462.0,2399601.5,3541891.0,0.031343568,-0.25914034,0.09353332
1379778569361,Sometimes compare budget.,2022-06-01,3235047.5,3664398.0,2423329.5,3509491.2,0.13271846,-0.25091377,0.08483454
1379778569361,Sometimes compare budget.,2022-07-01,3245670.5,3095334.2,2377037.0,3447732.5,-0.04631901,-0.26762837,0.062255856
1379778569361,Sometimes compare budget.,2022-08-01,3227935.0,3366858.8,2446134.8,3424421.0,0.043037962,-0.24219826,0.060870495
1379778569361,Sometimes compare budget.,2022-09-01,3247696.2,2761227.8,2422359.0,3373406.0,-0.1497888,-0.25413007,0.03870736
1402566195708,Feeling administration serve all.,2022-03-01,3313225.0,4168310.2,4418134.0,3241256.5,0.25808245,0.33348444,-0.021721585
1402566195708,Feeling administration serve all.,2022-04-01,3238602.5,3859725.0,4441324.0,3308708.0,0.1917872,0.37137052,0.021646837
1402566195708,Feeling administration serve all.,2022-05-01,3130441.8,4001153.2,4470754.0,3374669.8,0.27814335,0.42815435,0.0780171
1402566195708,Feeling administration serve all.,2022-06-01,3046641.5,3770202.0,4543748.0,3456145.0,0.23749447,0.49139568,0.13441145
1402566195708,Feeling administration serve all.,2022-07-01,3011602.0,3267378.8,4527424.0,3496884.8,0.084930465,0.5033275,0.16113774
1402566195708,Feeling administration serve all.,2022-08-01,2979442.8,3276606.0,4452187.0,3512476.8,0.09973786,0.49430192,0.17890392
1402566195708,Feeling administration serve all.,2022-09-01,2923368.2,3454997.0,4342219.0,3508055.2,0.18185487,0.48534793,0.20000456
1403855972024,Fire administration forget quickly.,2022-03-01,1104081.9,1160790.1,1375327.6,1239634.6,0.051362358,0.2456754,0.122774184
1403855972024,Fire administration forget quickly.,2022-04-01,1090739.2,1114619.4,1319249.4,1223621.5,0.021893524,0.20950024,0.1218277
1403855972024,Fire administration forget quickly.,2022-05-01,1083317.0,1100594.9,1283454.1,1210363.0,0.015949048,0.18474475,0.117275
1403855972024,Fire administration forget quickly.,2022-06-01,1086435.0,1052626.8,1269829.8,1208335.6,-0.031118521,0.16880417,0.11220241
1403855972024,Fire administration forget quickly.,2022-07-01,1094516.2,1054079.6,1229429.5,1205930.9,-0.036944747,0.123262905,0.10179348
1403855972024,Fire administration forget quickly.,2022-08-01,1102568.1,1001882.06,1221320.0,1197188.0,-0.09131958,0.107704796,0.08581771
1403855972024,Fire administration forget quickly.,2022-09-01,1120762.2,890849.06,1146240.8,1173623.5,-0.20514002,0.02273319,0.047165446
1444389130924,Key simple future simply buy style.,2022-03-01,834092.25,909427.25,745560.6,1022340.06,0.090319745,-0.106141284,0.22569184
1444389130924,Key simple future simply buy style.,2022-04-01,833279.44,847656.94,703114.2,990770.94,0.017254116,-0.1562084,0.18900202
1444389130924,Key simple future simply buy style.,2022-05-01,838580.94,794195.06,666878.5,961383.9,-0.052929744,-0.20475356,0.14644137
1444389130924,Key simple future simply buy style.,2022-06-01,830227.75,924540.4,649073.3,941048.6,0.113598496,-0.21819848,0.1334825
1444389130924,Key simple future simply buy style.,2022-07-01,826747.75,792164.8,630794.25,919242.25,-0.041830096,-0.23701727,0.11187754
1444389130924,Key simple future simply buy style.,2022-08-01,827051.5,806480.44,607448.2,894968.9,-0.02487277,-0.26552555,0.08211989
1444389130924,Key simple future simply buy style.,2022-09-01,819561.6,876845.8,604463.8,883524.8,0.06989613,-0.26245472,0.078045614
1469497583783,Your ball man safe create.,2022-03-01,1668247.4,2015949.9,1867779.8,1778063.2,0.20842382,0.11960599,0.065827094
1469497583783,Your ball man safe create.,2022-04-01,1615828.1,1986290.0,1873753.9,1785321.1,0.22927059,0.1596245,0.104895435
1469497583783,Your ball man safe create.,2022-05-01,1553635.6,2184280.0,1975148.1,1828314.5,0.40591523,0.27130717,0.1767975
1469497583783,Your ball man safe create.,2022-06-01,1502100.0,1713683.5,1970360.6,1833394.2,0.14085847,0.31173733,0.22055405
1469497583783,Your ball man safe create.,2022-07-01,1483402.4,1573259.6,1943783.5,1822721.2,0.0605751,0.31035486,0.22874366
1469497583783,Your ball man safe create.,2022-08-01,1451599.5,1640370.4,1932134.2,1819523.8,0.13004336,0.33103812,0.25346127
1469497583783,Your ball man safe create.,2022-09-01,1414028.9,1840096.0,1903500.0,1840096.0,0.3013143,0.34615356,0.3013143
1521541420601,Paper size give continue environmental bag.,2022-03-01,431009.22,516831.3,351352.88,674095.9,0.19911893,-0.18481354,0.5639941
1521541420601,Paper size give continue environmental bag.,2022-04-01,420796.3,494369.47,339553.3,652919.2,0.17484269,-0.19306965,0.55162764
1521541420601,Paper size give continue environmental bag.,2022-05-01,424844.28,452124.03,278814.25,609797.25,0.064211175,-0.343726,0.43534297
1521541420601,Paper size give continue environmental bag.,2022-06-01,418369.22,462845.2,277584.22,593781.06,0.10630794,-0.336509,0.41927522
1521541420601,Paper size give continue environmental bag.,2022-07-01,414235.03,471130.56,253167.75,569948.56,0.13735084,-0.38883066,0.37590623
1521541420601,Paper size give continue environmental bag.,2022-08-01,411093.3,427834.4,214690.38,535248.56,0.040723342,-0.47775757,0.30201232
1521541420601,Paper size give continue environmental bag.,2022-09-01,419052.94,387230.28,189746.31,513414.12,-0.07593947,-0.54720205,0.22517724
1537303389895,Increase though wrong half.,2022-03-01,875749.5,925734.1,1015049.4,937990.75,0.057076395,0.15906361,0.07107198
1537303389895,Increase though wrong half.,2022-04-01,880017.75,790992.0,974350.6,924649.2,-0.10116358,0.10719429,0.05071652
1537303389895,Increase though wrong half.,2022-05-01,874220.25,920202.9,977067.5,928995.7,0.052598443,0.117644556,0.062656336
1537303389895,Increase though wrong half.,2022-06-01,880652.1,913263.1,964427.5,924356.4,0.037030514,0.0951288,0.049627144
1537303389895,Increase though wrong half.,2022-07-01,888757.9,869548.25,904475.4,911896.44,-0.021614013,0.017684795,0.02603472
1537303389895,Increase though wrong half.,2022-08-01,879682.2,910999.44,960399.4,926523.94,0.03560064,0.091757216,0.05324849
1537303389895,Increase though wrong half.,2022-09-01,881796.8,920922.4,933901.25,920922.4,0.04437027,0.059088938,0.04437027
1584659216115,Trial stop citizen.,2022-03-01,1644214.2,2596393.8,2588097.2,2035285.2,0.57910913,0.57406324,0.23784675
1584659216115,Trial stop citizen.,2022-04-01,1633651.5,2170554.0,2554710.5,2035650.0,0.3286518,0.56380385,0.2460736
1584659216115,Trial stop citizen.,2022-05-01,1672606.6,1985930.8,2368191.8,1980197.2,0.18732685,0.41586894,0.18389897
1584659216115,Trial stop citizen.,2022-06-01,1657808.0,1930564.9,2385773.0,2009293.8,0.16452862,0.43911296,0.21201837
1584659216115,Trial stop citizen.,2022-07-01,1676023.5,1506133.1,2355187.2,1996096.2,-0.10136515,0.40522328,0.19097152
1584659216115,Trial stop citizen.,2022-08-01,1725147.5,1871647.8,2336195.5,2009127.9,0.08492042,0.35420045,0.16461223
1584659216115,Trial stop citizen.,2022-09-01,1720257.9,2026048.0,2266938.5,2026048.0,0.1777583,0.31778994,0.1777583
1632567230126,Bank dinner series.,2022-03-01,1430495.9,1684235.2,1233529.5,1774684.8,0.17737861,-0.13769098,0.24060808
1632567230126,Bank dinner series.,2022-04-01,1402339.5,1596937.0,1201276.4,1734003.5,0.13876632,-0.14337693,0.23650764
1632567230126,Bank dinner series.,2022-05-01,1358680.1,1670530.6,1239384.0,1723131.8,0.2295246,-0.087802954,0.26823947
1632567230126,Bank dinner series.,2022-06-01,1326153.4,1662088.1,1250041.4,1707971.5,0.25331515,-0.05739306,0.287914
1632567230126,Bank dinner series.,2022-07-01,1282301.8,1654862.2,1275981.9,1693753.2,0.29054043,-0.0049285395,0.32086948
1632567230126,Bank dinner series.,2022-08-01,1255326.1,1578001.1,1238698.1,1659028.0,0.25704476,-0.013245961,0.32159123
1632567230126,Bank dinner series.,2022-09-01,1229851.4,1350966.6,1215000.0,1640318.5,0.098479584,-0.012075747,0.33375344
1666434276429,Affect fight general wrong bit sure.,2022-03-01,3976004.0,4590705.0,4775326.0,4370685.0,0.1546027,0.20103651,0.09926575
1666434276429,Affect fight general wrong bit sure.,2022-04-01,3901650.8,4617986.0,4592108.0,4318272.0,0.183598,0.17696542,0.10678077
1666434276429,Affect fight general wrong bit sure.,2022-05-01,3835693.8,4474663.5,4642649.5,4354325.0,0.16658518,0.21038066,0.13521186
1666434276429,Affect fight general wrong bit sure.,2022-06-01,3791786.5,4078402.0,4680340.5,4379129.5,0.07558851,0.23433651,0.15489875
1666434276429,Affect fight general wrong bit sure.,2022-07-01,3789739.5,3649928.5,4559122.0,4330318.5,-0.036891982,0.20301725,0.14264278
1666434276429,Affect fight general wrong bit sure.,2022-08-01,3756645.5,3891406.0,4463185.0,4289377.5,0.035872564,0.18807724,0.14181057
1666434276429,Affect fight general wrong bit sure.,2022-09-01,3728093.5,3723112.5,4338893.0,4228454.5,-0.0013360716,0.16383696,0.13421364
1682049305347,Young production policy head.,2022-03-01,5465704.0,6810061.0,6768279.0,6361085.5,0.24596228,0.23831788,0.16381815
1682049305347,Young production policy head.,2022-04-01,5357575.5,6400049.0,6664583.0,6341190.5,0.19457933,0.24395503,0.1835933
1682049305347,Young production policy head.,2022-05-01,5220833.0,6475317.5,6659551.0,6350590.5,0.24028435,0.2755725,0.21639411
1682049305347,Young production policy head.,2022-06-01,5117571.0,5821077.5,6612931.5,6342272.0,0.13746883,0.29220122,0.23931295
1682049305347,Young production policy head.,2022-07-01,5020467.5,5839088.0,6490027.0,6314194.5,0.16305663,0.29271367,0.25769055
1682049305347,Young production policy head.,2022-08-01,4963204.5,5538773.5,6258090.0,6223757.0,0.115967214,0.26089707,0.25397956
1682049305347,Young production policy head.,2022-09-01,4942791.5,4834326.0,6045068.5,6116878.0,-0.021944178,0.22300698,0.2375351
1701411780152,Worker our hear.,2022-03-01,4431206.0,4647104.5,4140364.0,4679006.0,0.04872229,-0.06563495,0.05592157
1701411780152,Worker our hear.,2022-04-01,4422399.0,4524660.5,4084420.2,4629711.0,0.023123536,-0.0764243,0.046877723
1701411780152,Worker our hear.,2022-05-01,4426735.5,4496266.0,4035708.5,4587887.5,0.015706947,-0.08833304,0.036404252
1701411780152,Worker our hear.,2022-06-01,4438074.0,4593442.0,3974448.0,4534475.5,0.03500798,-0.10446559,0.021721471
1701411780152,Worker our hear.,2022-07-01,4448670.5,4391311.0,3922822.0,4487455.0,-0.012893627,-0.11820352,0.008718222
1701411780152,Worker our hear.,2022-08-01,4422593.0,4667837.0,3844970.5,4426227.5,0.055452537,-0.1306072,0.00082180294
1701411780152,Worker our hear.,2022-09-01,4410290.0,4242101.0,3781502.0,4371475.0,-0.03813559,-0.14257294,-0.008801009
1705406590764,Type quite name sit.,2022-03-01,4881886.0,5811683.0,5567841.5,5164972.5,0.19045857,0.14051035,0.057987116
1705406590764,Type quite name sit.,2022-04-01,4784382.5,5464860.5,5543575.0,5174724.5,0.142229,0.1586814,0.0815867
1705406590764,Type quite name sit.,2022-05-01,4688110.5,5637482.0,5590253.5,5211143.5,0.20250621,0.1924321,0.11156584
1705406590764,Type quite name sit.,2022-06-01,4611872.0,5059710.0,5546919.5,5213195.5,0.09710547,0.20274793,0.130386
1705406590764,Type quite name sit.,2022-07-01,4570410.0,4739214.0,5401816.0,5199078.0,0.036934104,0.18191059,0.13755177
1705406590764,Type quite name sit.,2022-08-01,4473958.0,5091690.5,5378190.0,5168266.0,0.13807294,0.20211008,0.15518875
1705406590764,Type quite name sit.,2022-09-01,4433425.0,4506276.0,5213014.0,5117343.5,0.016432216,0.1758435,0.15426414
1780592768036,Cold floor wear wrong.,2022-03-01,2343053.8,2976545.0,1948240.2,2967440.2,0.27036992,-0.16850382,0.26648408
1780592768036,Cold floor wear wrong.,2022-04-01,2405376.5,2678544.8,1868528.8,2882446.0,0.11356569,-0.22318658,0.19833465
1780592768036,Cold floor wear wrong.,2022-05-01,2386357.2,2397304.0,1706228.8,2764919.8,0.004587222,-0.285007,0.15863614
1780592768036,Cold floor wear wrong.,2022-06-01,2390230.5,2578397.0,1725562.2,2725994.8,0.07872316,-0.27807707,0.14047359
1780592768036,Cold floor wear wrong.,2022-07-01,2385154.5,2427250.0,1722561.4,2685652.5,0.017648961,-0.27779883,0.12598681
1780592768036,Cold floor wear wrong.,2022-08-01,2351534.0,2791055.0,1838469.0,2684111.0,0.1869082,-0.21818312,0.14142981
1780592768036,Cold floor wear wrong.,2022-09-01,2299306.5,2034610.8,1765452.0,2619942.2,-0.11511982,-0.23218066,0.1394489
1791158125057,Attorney TV white alone be culture.,2022-03-01,2287003.8,2888252.5,2857953.5,2683407.0,0.26289803,0.24964967,0.17332864
1791158125057,Attorney TV white alone be culture.,2022-04-01,2229682.8,2697848.5,2757559.8,2650697.2,0.20996967,0.23674983,0.1888226
1791158125057,Attorney TV white alone be culture.,2022-05-01,2173680.2,2671418.0,2731262.5,2643019.0,0.22898388,0.2565153,0.21591894
1791158125057,Attorney TV white alone be culture.,2022-06-01,2127348.2,2364062.2,2699603.2,2626678.5,0.11127186,0.26899922,0.23471956
1791158125057,Attorney TV white alone be culture.,2022-07-01,2091329.2,2384010.0,2663801.0,2625177.2,0.13994963,0.27373582,0.25526732
1791158125057,Attorney TV white alone be culture.,2022-08-01,2043937.0,2375450.2,2601409.2,2601581.0,0.16219348,0.27274433,0.27282837
1791158125057,Attorney TV white alone be culture.,2022-09-01,1990044.5,2271184.2,2582668.2,2575312.0,0.1412731,0.29779422,0.2940977
1807057886491,Minute group oil fine thank age.,2022-03-01,845218.56,1186299.5,1422330.9,983851.7,0.4035417,0.68279654,0.16402045
1807057886491,Minute group oil fine thank age.,2022-04-01,820992.2,998165.4,1435022.4,1011331.2,0.21580374,0.74791235,0.23184021
1807057886491,Minute group oil fine thank age.,2022-05-01,789997.4,1063147.4,1453962.8,1041194.2,0.34576064,0.8404653,0.3179717
1807057886491,Minute group oil fine thank age.,2022-06-01,765957.5,1011702.2,1463875.5,1063613.1,0.32083333,0.91117066,0.38860592
1807057886491,Minute group oil fine thank age.,2022-07-01,742833.3,1002589.5,1466482.6,1084620.0,0.34968302,0.97417456,0.4601122
1807057886491,Minute group oil fine thank age.,2022-08-01,721680.94,1023854.9,1498533.4,1116196.5,0.4187085,1.0764486,0.54666203
1807057886491,Minute group oil fine thank age.,2022-09-01,763675.4,819345.1,1321283.8,1072361.9,0.072897136,0.7301642,0.40421167
1814977797721,Eat yeah set body radio.,2022-03-01,558923.75,436725.25,439053.7,464918.44,-0.21863179,-0.21446586,-0.16818987
1814977797721,Eat yeah set body radio.,2022-04-01,557774.5,463566.75,440214.5,464393.34,-0.16889934,-0.21076618,-0.16741739
1814977797721,Eat yeah set body radio.,2022-05-01,567141.06,461324.84,432403.03,459369.38,-0.1865783,-0.2375741,-0.19002625
1814977797721,Eat yeah set body radio.,2022-06-01,580266.75,461932.12,427396.9,456698.94,-0.20393142,-0.26344752,-0.21295002
1814977797721,Eat yeah set body radio.,2022-07-01,581865.9,468106.97,428796.4,456534.3,-0.1955071,-0.2630666,-0.21539597
1814977797721,Eat yeah set body radio.,2022-08-01,593638.06,474669.75,445998.0,465286.9,-0.20040546,-0.24870384,-0.21621113
1814977797721,Eat yeah set body radio.,2022-09-01,591726.1,478775.66,497737.06,478775.66,-0.19088303,-0.1588388,-0.19088303
1863124645880,Citizen world radio.,2022-03-01,1035512.44,1312253.5,1186711.8,1208869.1,0.26725036,0.146014,0.16741149
1863124645880,Citizen world radio.,2022-04-01,1018322.0,1204920.0,1173837.8,1202643.0,0.18324067,0.15271765,0.18100463
1863124645880,Citizen world radio.,2022-05-01,1013496.9,957124.9,1149411.2,1187109.1,-0.055621285,0.13410439,0.17130023
1863124645880,Citizen world radio.,2022-06-01,1000889.75,1011098.75,1139405.9,1179368.8,0.010199925,0.13839298,0.17832033
1863124645880,Citizen world radio.,2022-07-01,1012667.2,871749.1,1066304.1,1155354.6,-0.13915536,0.052966006,0.1409026
1863124645880,Citizen world radio.,2022-08-01,1015682.94,1147610.4,1070242.4,1150892.4,0.12989038,0.053717,0.1331217
1863124645880,Citizen world radio.,2022-09-01,992878.8,1178597.1,1122503.1,1172374.9,0.18705033,0.130554,0.18078345
1906024049027,Write west answer.,2022-03-01,1212975.4,1349252.5,1133211.5,1345257.5,0.11234946,-0.065758854,0.10905591
1906024049027,Write west answer.,2022-04-01,1194730.8,1334508.8,1111769.0,1327495.5,0.1169954,-0.0694397,0.111125246
1906024049027,Write west answer.,2022-05-01,1168351.4,1381976.8,1114066.0,1317749.9,0.18284343,-0.046463225,0.1278712
1906024049027,Write west answer.,2022-06-01,1141249.0,1378060.9,1128899.9,1315551.5,0.20750237,-0.01082071,0.1527296
1906024049027,Write west answer.,2022-07-01,1132036.2,1225387.6,1122826.8,1302781.0,0.082463235,-0.00813534,0.15082976
1906024049027,Write west answer.,2022-08-01,1102914.0,1400494.4,1134744.8,1304091.2,0.26981285,0.028860591,0.1824052
1906024049027,Write west answer.,2022-09-01,1100087.5,1213357.1,1100602.2,1273867.2,0.10296419,0.00046791733,0.15796903
1925728147938,Same ready very large better reflect.,2022-03-01,1344996.5,1279893.6,1448934.0,1428112.6,-0.04840375,0.077277154,0.061796535
1925728147938,Same ready very large better reflect.,2022-04-01,1346260.1,1318404.1,1420827.2,1423681.0,-0.020691395,0.05538835,0.05750811
1925728147938,Same ready very large better reflect.,2022-05-01,1352543.6,1272044.0,1423978.0,1414063.0,-0.059517212,0.05281484,0.045484208
1925728147938,Same ready very large better reflect.,2022-06-01,1359278.9,1326342.2,1385013.4,1410601.9,-0.024230955,0.018932465,0.03775752
1925728147938,Same ready very large better reflect.,2022-07-01,1366505.6,1288959.0,1345224.9,1393796.9,-0.05674812,-0.015573115,0.01997156
1925728147938,Same ready very large better reflect.,2022-08-01,1362940.4,1343843.0,1318346.5,1380531.9,-0.014011893,-0.032718875,0.012907021
1925728147938,Same ready very large better reflect.,2022-09-01,1366090.1,1198388.0,1328101.2,1366520.8,-0.12276066,-0.027808469,0.00031522443
1931257357052,Last during top others every almost.,2022-03-01,1070845.1,1187695.8,1209378.2,1074366.1,0.109120004,0.12936804,0.0032880572
1931257357052,Last during top others every almost.,2022-04-01,1048045.2,1261990.6,1217864.2,1084630.6,0.20413761,0.16203411,0.034908265
1931257357052,Last during top others every almost.,2022-05-01,1026484.25,1263512.5,1241351.5,1101357.4,0.2309127,0.20932348,0.072941326
1931257357052,Last during top others every almost.,2022-06-01,1019859.25,1099569.4,1228519.5,1102207.2,0.07815797,0.2045971,0.080744475
1931257357052,Last during top others every almost.,2022-07-01,1014225.0,1019648.06,1211344.8,1099609.8,0.0053470014,0.19435506,0.08418719
1931257357052,Last during top others every almost.,2022-08-01,1007565.0,987007.25,1177137.0,1086311.4,-0.020403398,0.16829883,0.07815513
1931257357052,Last during top others every almost.,2022-09-01,998020.4,1025733.0,1174573.9,1081651.5,0.027767595,0.17690371,0.083797015
1953836646166,Civil just door.,2022-03-01,1424568.8,1264726.5,1236852.9,994361.8,-0.112203956,-0.13177031,-0.301991
1953836646166,Civil just door.,2022-04-01,1433662.4,1384682.0,1303495.6,1033186.1,-0.03416451,-0.09079317,-0.2793379
1953836646166,Civil just door.,2022-05-01,1441599.2,1346717.0,1388517.0,1080520.2,-0.065817356,-0.03682178,-0.25047114
1953836646166,Civil just door.,2022-06-01,1453328.1,1285833.1,1444660.6,1121067.8,-0.11524927,-0.0059638973,-0.22862035
1953836646166,Civil just door.,2022-07-01,1491350.5,1283198.5,1502133.4,1160754.2,-0.13957283,0.0072302753,-0.22167575
1953836646166,Civil just door.,2022-08-01,1548537.9,1276756.6,1529035.4,1185520.1,-0.1755083,-0.012594138,-0.23442614
1953836646166,Civil just door.,2022-09-01,1542413.8,1678763.6,1576313.0,1223461.9,0.08840033,0.021978052,-0.2067875
1964891529196,Simply father parent discover opportunity staff.,2022-03-01,3029812.8,4195142.0,3314424.0,2789012.0,0.38462088,0.09393691,-0.07947711
1964891529196,Simply father parent discover opportunity staff.,2022-04-01,2900338.2,4086417.5,3541752.0,2906348.8,0.40894514,0.22115137,0.0020723445
